unit_id,pair_id,coder_id,passage,universes,rank,status,identifica_mudanca,capacidades,capacidade_primaria,mf02,vazamento,acerto_motivo_errado
N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen2-5-coder-7b,codificador_2,1_cega,U1,01de33621d9a62e8516285491169652e069b9bdcb73bcbfb4de7adc665134fdd,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen2-5-coder-7b,codificador_2,2_nao_cega,U1,01de33621d9a62e8516285491169652e069b9bdcb73bcbfb4de7adc665134fdd,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen3-8b,codificador_1,1_cega,U1,1081946d25cb38d97f1c103fd55e903427e61a1f971409a7561d35fcfeded178,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen3-8b,codificador_1,2_nao_cega,U1,1081946d25cb38d97f1c103fd55e903427e61a1f971409a7561d35fcfeded178,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen3-8b,codificador_2,1_cega,U1,1081946d25cb38d97f1c103fd55e903427e61a1f971409a7561d35fcfeded178,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|local-qwen3-8b,codificador_2,2_nao_cega,U1,1081946d25cb38d97f1c103fd55e903427e61a1f971409a7561d35fcfeded178,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-5-6-luna-openai,codificador_1,1_cega,U1,1ef3e86d0cc4d15dede5d271af802298cbeae0e56a2f7a9811fdc5c1157b6a38,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-5-6-luna-openai,codificador_1,2_nao_cega,U1,1ef3e86d0cc4d15dede5d271af802298cbeae0e56a2f7a9811fdc5c1157b6a38,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-5-6-luna-openai,codificador_2,1_cega,U1,1ef3e86d0cc4d15dede5d271af802298cbeae0e56a2f7a9811fdc5c1157b6a38,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-5-6-luna-openai,codificador_2,2_nao_cega,U1,1ef3e86d0cc4d15dede5d271af802298cbeae0e56a2f7a9811fdc5c1157b6a38,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-oss-20b-groq,codificador_1,1_cega,U1,955fa883d659635ce6e9e588048f5643837e2b21669e3facab09aa732292a8c7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U1,955fa883d659635ce6e9e588048f5643837e2b21669e3facab09aa732292a8c7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-oss-20b-groq,codificador_2,1_cega,U1,955fa883d659635ce6e9e588048f5643837e2b21669e3facab09aa732292a8c7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U1,955fa883d659635ce6e9e588048f5643837e2b21669e3facab09aa732292a8c7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-qwen3-8b-alibaba,codificador_1,1_cega,U1,ef97d48c50045a359da8be94411038295c1cce466f23fd53c6a957ff4da7d5d6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U1,ef97d48c50045a359da8be94411038295c1cce466f23fd53c6a957ff4da7d5d6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-qwen3-8b-alibaba,codificador_2,1_cega,U1,ef97d48c50045a359da8be94411038295c1cce466f23fd53c6a957ff4da7d5d6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|C1|remote-qwen3-8b-alibaba,codificador_2,2_nao_cega,U1,ef97d48c50045a359da8be94411038295c1cce466f23fd53c6a957ff4da7d5d6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen2-5-coder-7b,codificador_1,1_cega,U1,ef15d8ba178f0a6ff73197629ed605fade1cfaa63c117ef0d12cbf59a395ca9a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen2-5-coder-7b,codificador_1,2_nao_cega,U1,ef15d8ba178f0a6ff73197629ed605fade1cfaa63c117ef0d12cbf59a395ca9a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen2-5-coder-7b,codificador_2,1_cega,U1,ef15d8ba178f0a6ff73197629ed605fade1cfaa63c117ef0d12cbf59a395ca9a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen2-5-coder-7b,codificador_2,2_nao_cega,U1,ef15d8ba178f0a6ff73197629ed605fade1cfaa63c117ef0d12cbf59a395ca9a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen3-8b,codificador_1,1_cega,U1,5d4cca1157cd16742c33832201d255f484c31473753ec335fa6957e3428fd71e,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen3-8b,codificador_1,2_nao_cega,U1,5d4cca1157cd16742c33832201d255f484c31473753ec335fa6957e3428fd71e,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen3-8b,codificador_2,1_cega,U1,5d4cca1157cd16742c33832201d255f484c31473753ec335fa6957e3428fd71e,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|local-qwen3-8b,codificador_2,2_nao_cega,U1,5d4cca1157cd16742c33832201d255f484c31473753ec335fa6957e3428fd71e,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-5-6-luna-openai,codificador_1,1_cega,U1,a4eb4b5181ef4264b56a392153c37aac23a76f45ec8477a72d9cfad4bea78fe6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-5-6-luna-openai,codificador_1,2_nao_cega,U1,a4eb4b5181ef4264b56a392153c37aac23a76f45ec8477a72d9cfad4bea78fe6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-5-6-luna-openai,codificador_2,1_cega,U1,a4eb4b5181ef4264b56a392153c37aac23a76f45ec8477a72d9cfad4bea78fe6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-5-6-luna-openai,codificador_2,2_nao_cega,U1,a4eb4b5181ef4264b56a392153c37aac23a76f45ec8477a72d9cfad4bea78fe6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-oss-20b-groq,codificador_1,1_cega,U1,04a9fc722bbb787ede407e99bda83e7d5f0da086195fc370c35d80af2503ddaf,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U1,04a9fc722bbb787ede407e99bda83e7d5f0da086195fc370c35d80af2503ddaf,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-oss-20b-groq,codificador_2,1_cega,U1,04a9fc722bbb787ede407e99bda83e7d5f0da086195fc370c35d80af2503ddaf,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U1,04a9fc722bbb787ede407e99bda83e7d5f0da086195fc370c35d80af2503ddaf,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-qwen3-8b-alibaba,codificador_1,1_cega,U1,fd8e4b2f152900ec05feffe224b6e62445a06bd9277d37999f689eb72d0dafed,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U1,fd8e4b2f152900ec05feffe224b6e62445a06bd9277d37999f689eb72d0dafed,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-qwen3-8b-alibaba,codificador_2,1_cega,U1,fd8e4b2f152900ec05feffe224b6e62445a06bd9277d37999f689eb72d0dafed,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|C2|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|C2|remote-qwen3-8b-alibaba,codificador_2,2_nao_cega,U1,fd8e4b2f152900ec05feffe224b6e62445a06bd9277d37999f689eb72d0dafed,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen2-5-coder-7b,codificador_1,1_cega,U1,3fb503b13dc1ef72e3429e3d9f6c656fd08da5e09f5ddbe3429e8c45b404e8a7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen2-5-coder-7b,codificador_1,2_nao_cega,U1,3fb503b13dc1ef72e3429e3d9f6c656fd08da5e09f5ddbe3429e8c45b404e8a7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen2-5-coder-7b,codificador_2,1_cega,U1,3fb503b13dc1ef72e3429e3d9f6c656fd08da5e09f5ddbe3429e8c45b404e8a7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen2-5-coder-7b,codificador_2,2_nao_cega,U1,3fb503b13dc1ef72e3429e3d9f6c656fd08da5e09f5ddbe3429e8c45b404e8a7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen3-8b,codificador_1,1_cega,U1,4aec22e826b8f713deaee8bb5053e0352d981046fe57f225405b637c1d9d94ee,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen3-8b,codificador_1,2_nao_cega,U1,4aec22e826b8f713deaee8bb5053e0352d981046fe57f225405b637c1d9d94ee,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen3-8b,codificador_2,1_cega,U1,4aec22e826b8f713deaee8bb5053e0352d981046fe57f225405b637c1d9d94ee,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen3-8b|R1,N-INT|m23c-nint-030-parameter-rewrite|D|local-qwen3-8b,codificador_2,2_nao_cega,U1,4aec22e826b8f713deaee8bb5053e0352d981046fe57f225405b637c1d9d94ee,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-5-6-luna-openai,codificador_1,1_cega,U1,7d9c3acd6295392fce2271655ccedca36506d373762f9ae2580bc7dc0b6367c9,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-5-6-luna-openai,codificador_1,2_nao_cega,U1,7d9c3acd6295392fce2271655ccedca36506d373762f9ae2580bc7dc0b6367c9,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-5-6-luna-openai,codificador_2,1_cega,U1,7d9c3acd6295392fce2271655ccedca36506d373762f9ae2580bc7dc0b6367c9,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-5-6-luna-openai,codificador_2,2_nao_cega,U1,7d9c3acd6295392fce2271655ccedca36506d373762f9ae2580bc7dc0b6367c9,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-oss-20b-groq,codificador_1,1_cega,U1,6a3cb9b4b9838b99df9be7059bcf53cd66ea3b7a1c94038dfbe155a05550004f,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U1,6a3cb9b4b9838b99df9be7059bcf53cd66ea3b7a1c94038dfbe155a05550004f,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-oss-20b-groq,codificador_2,1_cega,U1,6a3cb9b4b9838b99df9be7059bcf53cd66ea3b7a1c94038dfbe155a05550004f,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U1,6a3cb9b4b9838b99df9be7059bcf53cd66ea3b7a1c94038dfbe155a05550004f,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-qwen3-8b-alibaba,codificador_1,1_cega,U1,1c123d9824a3657d78fe6d62b9e5c565793db00ada96c225c7c096809da4eba7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U1,1c123d9824a3657d78fe6d62b9e5c565793db00ada96c225c7c096809da4eba7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-qwen3-8b-alibaba,codificador_2,1_cega,U1,1c123d9824a3657d78fe6d62b9e5c565793db00ada96c225c7c096809da4eba7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-030-parameter-rewrite|D|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-030-parameter-rewrite|D|remote-qwen3-8b-alibaba,codificador_2,2_nao_cega,U1,1c123d9824a3657d78fe6d62b9e5c565793db00ada96c225c7c096809da4eba7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen2-5-coder-7b,codificador_1,1_cega,U1,e36a20e4ce8b3dd8dafac72639eb99b1563ecb79927d38f1a4ce5541bb4d5216,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen2-5-coder-7b,codificador_1,2_nao_cega,U1,e36a20e4ce8b3dd8dafac72639eb99b1563ecb79927d38f1a4ce5541bb4d5216,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen2-5-coder-7b,codificador_2,1_cega,U1,e36a20e4ce8b3dd8dafac72639eb99b1563ecb79927d38f1a4ce5541bb4d5216,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen2-5-coder-7b,codificador_2,2_nao_cega,U1,e36a20e4ce8b3dd8dafac72639eb99b1563ecb79927d38f1a4ce5541bb4d5216,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen3-8b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen3-8b,codificador_1,1_cega,U1,b4ba87521f90d69f2ba0991b9006ef32e4d08c604c4bcfde8c3e9a8dd2151b58,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen3-8b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen3-8b,codificador_1,2_nao_cega,U1,b4ba87521f90d69f2ba0991b9006ef32e4d08c604c4bcfde8c3e9a8dd2151b58,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen3-8b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen3-8b,codificador_2,1_cega,U1,b4ba87521f90d69f2ba0991b9006ef32e4d08c604c4bcfde8c3e9a8dd2151b58,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen3-8b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|local-qwen3-8b,codificador_2,2_nao_cega,U1,b4ba87521f90d69f2ba0991b9006ef32e4d08c604c4bcfde8c3e9a8dd2151b58,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-gpt-oss-20b-groq,codificador_1,1_cega,U1,44244688c1daf2b18f5e60381144190f1d46f87dbc1f5a7268afdd26d8a028db,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U1,44244688c1daf2b18f5e60381144190f1d46f87dbc1f5a7268afdd26d8a028db,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-gpt-oss-20b-groq,codificador_2,1_cega,U1,44244688c1daf2b18f5e60381144190f1d46f87dbc1f5a7268afdd26d8a028db,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U1,44244688c1daf2b18f5e60381144190f1d46f87dbc1f5a7268afdd26d8a028db,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-qwen3-8b-alibaba,codificador_1,1_cega,U1,e45fd656922d3f48fc0cd59b068f1f709bef128b77df4735ee674dea10d2a89c,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U1,e45fd656922d3f48fc0cd59b068f1f709bef128b77df4735ee674dea10d2a89c,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-qwen3-8b-alibaba,codificador_2,1_cega,U1,e45fd656922d3f48fc0cd59b068f1f709bef128b77df4735ee674dea10d2a89c,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C1|remote-qwen3-8b-alibaba,codificador_2,2_nao_cega,U1,e45fd656922d3f48fc0cd59b068f1f709bef128b77df4735ee674dea10d2a89c,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C2|local-qwen2-5-coder-7b,codificador_1,1_cega,U1,70dab22caa265ca2fca3aa1bb337c91e09f7d8c63178275b5c611a511efb8cea,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C2|local-qwen2-5-coder-7b,codificador_1,2_nao_cega,U1,70dab22caa265ca2fca3aa1bb337c91e09f7d8c63178275b5c611a511efb8cea,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C2|local-qwen2-5-coder-7b,codificador_2,1_cega,U1,70dab22caa265ca2fca3aa1bb337c91e09f7d8c63178275b5c611a511efb8cea,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-rpb-2d3eeff6e3b78171d97f0f80|C2|local-qwen2-5-coder-7b,codificador_2,2_nao_cega,U1,70dab22caa265ca2fca3aa1bb337c91e09f7d8c63178275b5c611a511efb8cea,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
